  #energy          xx             yy              zz              xy              yz              zx
  0.22818100E+02  0.73490905E+00  0.73490905E+00  0.73490905E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22831800E+02  0.73531261E+00  0.73531261E+00  0.73531261E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22845600E+02  0.73573760E+00  0.73573760E+00  0.73573760E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22859300E+02  0.73614194E+00  0.73614194E+00  0.73614194E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22873100E+02  0.73660197E+00  0.73660197E+00  0.73660197E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22886800E+02  0.73701260E+00  0.73701260E+00  0.73701260E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22900600E+02  0.73745497E+00  0.73745497E+00  0.73745497E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22914300E+02  0.73785626E+00  0.73785626E+00  0.73785626E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22928100E+02  0.73829133E+00  0.73829133E+00  0.73829133E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22941800E+02  0.73868597E+00  0.73868597E+00  0.73868597E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22955600E+02  0.73911388E+00  0.73911388E+00  0.73911388E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22969300E+02  0.73949944E+00  0.73949944E+00  0.73949944E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22983100E+02  0.73991025E+00  0.73991025E+00  0.73991025E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22996800E+02  0.74030245E+00  0.74030245E+00  0.74030245E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23010600E+02  0.74075038E+00  0.74075038E+00  0.74075038E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23024300E+02  0.74115424E+00  0.74115424E+00  0.74115424E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23038000E+02  0.74155270E+00  0.74155270E+00  0.74155270E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23051800E+02  0.74197934E+00  0.74197934E+00  0.74197934E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23065500E+02  0.74236544E+00  0.74236544E+00  0.74236544E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23079300E+02  0.74278358E+00  0.74278358E+00  0.74278358E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23093000E+02  0.74316011E+00  0.74316011E+00  0.74316011E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23106800E+02  0.74356090E+00  0.74356090E+00  0.74356090E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23120500E+02  0.74394371E+00  0.74394371E+00  0.74394371E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23134300E+02  0.74438062E+00  0.74438062E+00  0.74438062E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23148000E+02  0.74477039E+00  0.74477039E+00  0.74477039E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23161800E+02  0.74519042E+00  0.74519042E+00  0.74519042E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23175500E+02  0.74557163E+00  0.74557163E+00  0.74557163E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23189300E+02  0.74598570E+00  0.74598570E+00  0.74598570E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23203000E+02  0.74636535E+00  0.74636535E+00  0.74636535E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23216700E+02  0.74674141E+00  0.74674141E+00  0.74674141E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23230500E+02  0.74714343E+00  0.74714343E+00  0.74714343E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23244200E+02  0.74749812E+00  0.74749812E+00  0.74749812E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23258000E+02  0.74790544E+00  0.74790544E+00  0.74790544E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23271700E+02  0.74829627E+00  0.74829627E+00  0.74829627E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23285500E+02  0.74871016E+00  0.74871016E+00  0.74871016E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23299200E+02  0.74908436E+00  0.74908436E+00  0.74908436E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23313000E+02  0.74948943E+00  0.74948943E+00  0.74948943E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23326700E+02  0.74985699E+00  0.74985699E+00  0.74985699E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23340500E+02  0.75025587E+00  0.75025587E+00  0.75025587E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23354200E+02  0.75061689E+00  0.75061689E+00  0.75061689E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23368000E+02  0.75100721E+00  0.75100721E+00  0.75100721E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23381700E+02  0.75135213E+00  0.75135213E+00  0.75135213E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23395500E+02  0.75174967E+00  0.75174967E+00  0.75174967E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23409200E+02  0.75213554E+00  0.75213554E+00  0.75213554E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23422900E+02  0.75251011E+00  0.75251011E+00  0.75251011E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23436700E+02  0.75290937E+00  0.75290937E+00  0.75290937E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23450400E+02  0.75327086E+00  0.75327086E+00  0.75327086E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23464200E+02  0.75366265E+00  0.75366265E+00  0.75366265E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23477900E+02  0.75401783E+00  0.75401783E+00  0.75401783E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23491700E+02  0.75440296E+00  0.75440296E+00  0.75440296E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23505400E+02  0.75474965E+00  0.75474965E+00  0.75474965E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23519200E+02  0.75511838E+00  0.75511838E+00  0.75511838E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23532900E+02  0.75547189E+00  0.75547189E+00  0.75547189E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23546700E+02  0.75587684E+00  0.75587684E+00  0.75587684E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23560400E+02  0.75623792E+00  0.75623792E+00  0.75623792E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23574200E+02  0.75662747E+00  0.75662747E+00  0.75662747E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23587900E+02  0.75698474E+00  0.75698474E+00  0.75698474E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23601600E+02  0.75733928E+00  0.75733928E+00  0.75733928E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23615400E+02  0.75772008E+00  0.75772008E+00  0.75772008E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23629100E+02  0.75806488E+00  0.75806488E+00  0.75806488E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23642900E+02  0.75843874E+00  0.75843874E+00  0.75843874E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23656600E+02  0.75877513E+00  0.75877513E+00  0.75877513E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23670400E+02  0.75913278E+00  0.75913278E+00  0.75913278E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23684100E+02  0.75947606E+00  0.75947606E+00  0.75947606E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23697900E+02  0.75986979E+00  0.75986979E+00  0.75986979E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23711600E+02  0.76022044E+00  0.76022044E+00  0.76022044E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23725400E+02  0.76059815E+00  0.76059815E+00  0.76059815E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23739100E+02  0.76094083E+00  0.76094083E+00  0.76094083E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23752900E+02  0.76131269E+00  0.76131269E+00  0.76131269E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23766600E+02  0.76165046E+00  0.76165046E+00  0.76165046E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23780400E+02  0.76201792E+00  0.76201792E+00  0.76201792E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23794100E+02  0.76235410E+00  0.76235410E+00  0.76235410E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23807800E+02  0.76268555E+00  0.76268555E+00  0.76268555E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23821600E+02  0.76303388E+00  0.76303388E+00  0.76303388E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23835300E+02  0.76336807E+00  0.76336807E+00  0.76336807E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23849100E+02  0.76375161E+00  0.76375161E+00  0.76375161E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23862800E+02  0.76409295E+00  0.76409295E+00  0.76409295E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23876600E+02  0.76446049E+00  0.76446049E+00  0.76446049E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23890300E+02  0.76479388E+00  0.76479388E+00  0.76479388E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23904100E+02  0.76515557E+00  0.76515557E+00  0.76515557E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23917800E+02  0.76548393E+00  0.76548393E+00  0.76548393E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23931600E+02  0.76584063E+00  0.76584063E+00  0.76584063E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23945300E+02  0.76616354E+00  0.76616354E+00  0.76616354E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23959100E+02  0.76651315E+00  0.76651315E+00  0.76651315E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23972800E+02  0.76682461E+00  0.76682461E+00  0.76682461E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23986500E+02  0.76715415E+00  0.76715415E+00  0.76715415E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24000300E+02  0.76752883E+00  0.76752883E+00  0.76752883E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24014000E+02  0.76786175E+00  0.76786175E+00  0.76786175E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24027800E+02  0.76821999E+00  0.76821999E+00  0.76821999E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24041500E+02  0.76854500E+00  0.76854500E+00  0.76854500E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24055300E+02  0.76889759E+00  0.76889759E+00  0.76889759E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24069000E+02  0.76921789E+00  0.76921789E+00  0.76921789E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24082800E+02  0.76956599E+00  0.76956599E+00  0.76956599E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24096500E+02  0.76988167E+00  0.76988167E+00  0.76988167E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24110300E+02  0.77022434E+00  0.77022434E+00  0.77022434E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24124000E+02  0.77053257E+00  0.77053257E+00  0.77053257E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24137800E+02  0.77085994E+00  0.77085994E+00  0.77085994E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24151500E+02  0.77117572E+00  0.77117572E+00  0.77117572E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24165300E+02  0.77153992E+00  0.77153992E+00  0.77153992E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24179000E+02  0.77186736E+00  0.77186736E+00  0.77186736E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24192700E+02  0.77219031E+00  0.77219031E+00  0.77219031E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24206500E+02  0.77253624E+00  0.77253624E+00  0.77253624E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24220200E+02  0.77285004E+00  0.77285004E+00  0.77285004E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24234000E+02  0.77319080E+00  0.77319080E+00  0.77319080E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24247700E+02  0.77350034E+00  0.77350034E+00  0.77350034E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24261500E+02  0.77383695E+00  0.77383695E+00  0.77383695E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24275200E+02  0.77414214E+00  0.77414214E+00  0.77414214E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24289000E+02  0.77447353E+00  0.77447353E+00  0.77447353E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24302700E+02  0.77477141E+00  0.77477141E+00  0.77477141E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24316500E+02  0.77508763E+00  0.77508763E+00  0.77508763E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24330200E+02  0.77539295E+00  0.77539295E+00  0.77539295E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24344000E+02  0.77574526E+00  0.77574526E+00  0.77574526E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24357700E+02  0.77605858E+00  0.77605858E+00  0.77605858E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24371500E+02  0.77639642E+00  0.77639642E+00  0.77639642E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24385200E+02  0.77670623E+00  0.77670623E+00  0.77670623E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24398900E+02  0.77701376E+00  0.77701376E+00  0.77701376E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24412700E+02  0.77734425E+00  0.77734425E+00  0.77734425E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24426400E+02  0.77764377E+00  0.77764377E+00  0.77764377E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24440200E+02  0.77796910E+00  0.77796910E+00  0.77796910E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24453900E+02  0.77826323E+00  0.77826323E+00  0.77826323E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24467700E+02  0.77858114E+00  0.77858114E+00  0.77858114E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24481400E+02  0.77886032E+00  0.77886032E+00  0.77886032E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24495200E+02  0.77918537E+00  0.77918537E+00  0.77918537E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24508900E+02  0.77950083E+00  0.77950083E+00  0.77950083E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24522700E+02  0.77983351E+00  0.77983351E+00  0.77983351E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24536400E+02  0.78013441E+00  0.78013441E+00  0.78013441E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24550200E+02  0.78046067E+00  0.78046067E+00  0.78046067E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24563900E+02  0.78076042E+00  0.78076042E+00  0.78076042E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24577600E+02  0.78105833E+00  0.78105833E+00  0.78105833E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24591400E+02  0.78137882E+00  0.78137882E+00  0.78137882E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24605100E+02  0.78166954E+00  0.78166954E+00  0.78166954E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24618900E+02  0.78198569E+00  0.78198569E+00  0.78198569E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24632600E+02  0.78227222E+00  0.78227222E+00  0.78227222E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24646400E+02  0.78258341E+00  0.78258341E+00  0.78258341E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24660100E+02  0.78286292E+00  0.78286292E+00  0.78286292E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24673900E+02  0.78315928E+00  0.78315928E+00  0.78315928E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24687600E+02  0.78344638E+00  0.78344638E+00  0.78344638E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24701400E+02  0.78377868E+00  0.78377868E+00  0.78377868E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24715100E+02  0.78407375E+00  0.78407375E+00  0.78407375E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24728900E+02  0.78439137E+00  0.78439137E+00  0.78439137E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24742600E+02  0.78467976E+00  0.78467976E+00  0.78467976E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24756400E+02  0.78499330E+00  0.78499330E+00  0.78499330E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24770100E+02  0.78528145E+00  0.78528145E+00  0.78528145E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24783800E+02  0.78556792E+00  0.78556792E+00  0.78556792E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24797600E+02  0.78587627E+00  0.78587627E+00  0.78587627E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24811300E+02  0.78615568E+00  0.78615568E+00  0.78615568E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24825100E+02  0.78645946E+00  0.78645946E+00  0.78645946E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24838800E+02  0.78673395E+00  0.78673395E+00  0.78673395E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24852600E+02  0.78703072E+00  0.78703072E+00  0.78703072E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24866300E+02  0.78729069E+00  0.78729069E+00  0.78729069E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24880100E+02  0.78759480E+00  0.78759480E+00  0.78759480E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24893800E+02  0.78789094E+00  0.78789094E+00  0.78789094E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24907600E+02  0.78820281E+00  0.78820281E+00  0.78820281E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24921300E+02  0.78848472E+00  0.78848472E+00  0.78848472E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24935100E+02  0.78879040E+00  0.78879040E+00  0.78879040E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24948800E+02  0.78907117E+00  0.78907117E+00  0.78907117E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24962500E+02  0.78935020E+00  0.78935020E+00  0.78935020E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24976300E+02  0.78965044E+00  0.78965044E+00  0.78965044E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24990000E+02  0.78992271E+00  0.78992271E+00  0.78992271E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25003800E+02  0.79021886E+00  0.79021886E+00  0.79021886E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25017500E+02  0.79048717E+00  0.79048717E+00  0.79048717E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25031300E+02  0.79077859E+00  0.79077859E+00  0.79077859E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25045000E+02  0.79104012E+00  0.79104012E+00  0.79104012E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25058800E+02  0.79131702E+00  0.79131702E+00  0.79131702E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25072500E+02  0.79158625E+00  0.79158625E+00  0.79158625E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25086300E+02  0.79189894E+00  0.79189894E+00  0.79189894E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25100000E+02  0.79217623E+00  0.79217623E+00  0.79217623E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25113800E+02  0.79247456E+00  0.79247456E+00  0.79247456E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25127500E+02  0.79274542E+00  0.79274542E+00  0.79274542E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25141300E+02  0.79303990E+00  0.79303990E+00  0.79303990E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25155000E+02  0.79331057E+00  0.79331057E+00  0.79331057E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25168700E+02  0.79357975E+00  0.79357975E+00  0.79357975E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25182500E+02  0.79386956E+00  0.79386956E+00  0.79386956E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25196200E+02  0.79413238E+00  0.79413238E+00  0.79413238E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25210000E+02  0.79441836E+00  0.79441836E+00  0.79441836E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25223700E+02  0.79467743E+00  0.79467743E+00  0.79467743E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25237500E+02  0.79495886E+00  0.79495886E+00  0.79495886E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25251200E+02  0.79521133E+00  0.79521133E+00  0.79521133E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25265000E+02  0.79547846E+00  0.79547846E+00  0.79547846E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25278700E+02  0.79573874E+00  0.79573874E+00  0.79573874E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25292500E+02  0.79604169E+00  0.79604169E+00  0.79604169E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25306200E+02  0.79631028E+00  0.79631028E+00  0.79631028E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25320000E+02  0.79659959E+00  0.79659959E+00  0.79659959E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25333700E+02  0.79686495E+00  0.79686495E+00  0.79686495E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25347400E+02  0.79712847E+00  0.79712847E+00  0.79712847E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25361200E+02  0.79741183E+00  0.79741183E+00  0.79741183E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25374900E+02  0.79766909E+00  0.79766909E+00  0.79766909E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25388700E+02  0.79794903E+00  0.79794903E+00  0.79794903E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25402400E+02  0.79820338E+00  0.79820338E+00  0.79820338E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25416200E+02  0.79848044E+00  0.79848044E+00  0.79848044E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25429900E+02  0.79873180E+00  0.79873180E+00  0.79873180E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25443700E+02  0.79900544E+00  0.79900544E+00  0.79900544E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25457400E+02  0.79925254E+00  0.79925254E+00  0.79925254E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25471200E+02  0.79951972E+00  0.79951972E+00  0.79951972E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25484900E+02  0.79975290E+00  0.79975290E+00  0.79975290E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25498700E+02  0.80002775E+00  0.80002775E+00  0.80002775E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25512400E+02  0.80029708E+00  0.80029708E+00  0.80029708E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25526200E+02  0.80058039E+00  0.80058039E+00  0.80058039E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25539900E+02  0.80083895E+00  0.80083895E+00  0.80083895E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25553600E+02  0.80109509E+00  0.80109509E+00  0.80109509E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25567400E+02  0.80137014E+00  0.80137014E+00  0.80137014E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25581100E+02  0.80161979E+00  0.80161979E+00  0.80161979E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25594900E+02  0.80189131E+00  0.80189131E+00  0.80189131E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25608600E+02  0.80213808E+00  0.80213808E+00  0.80213808E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25622400E+02  0.80240687E+00  0.80240687E+00  0.80240687E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25636100E+02  0.80265095E+00  0.80265095E+00  0.80265095E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25649900E+02  0.80291687E+00  0.80291687E+00  0.80291687E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25663600E+02  0.80315770E+00  0.80315770E+00  0.80315770E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25677400E+02  0.80341949E+00  0.80341949E+00  0.80341949E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25691100E+02  0.80365421E+00  0.80365421E+00  0.80365421E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25704900E+02  0.80390260E+00  0.80390260E+00  0.80390260E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25718600E+02  0.80414829E+00  0.80414829E+00  0.80414829E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25732300E+02  0.80441215E+00  0.80441215E+00  0.80441215E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25746100E+02  0.80468610E+00  0.80468610E+00  0.80468610E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25759800E+02  0.80493298E+00  0.80493298E+00  0.80493298E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25773600E+02  0.80519999E+00  0.80519999E+00  0.80519999E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25787300E+02  0.80544255E+00  0.80544255E+00  0.80544255E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25801100E+02  0.80570624E+00  0.80570624E+00  0.80570624E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
